32,0.55000000000000004,0,0,0,0,0,0,0,0
33,0.55000000000000004,0.19279841488628535,-0.025886974500344523,0.35820158511371475,0.70188697450034465,348.5,355.5,363.5,421.5
34,0.55000000000000004,0.10505651274982776,0.35058339076498968,0.46894348725017232,0.69241660923501036,46.5,9.5,79.5,40.5
35,0.55000000000000004,0.016368366643694031,-0.026319779462439654,0.53463163335630604,0.64631977946243979,421.5,219.5,468.5,280.5
36,0.55000000000000004,0.045449000689179918,-0.10952136457615433,0.49755099931082014,0.72852136457615435,433.5,435.5,474.5,511.5
37,0.55000000000000004,0.027895244658855994,-0.037846657477601624,0.52410475534114409,0.65684665747760174,176.5,283.5,221.5,346.5
38,0.55000000000000004,0.012854927636113065,-0.03778302511201017,0.54214507236388698,0.65691028984319311,222.5,283.5,270.5,346.5
39,0.55000000000000004,0.21731185389386634,0.34056995175740873,0.37168814610613371,0.69343004824259125,491.5,356.5,505.5,388.5
40,0.55000000000000004,0.086002756719503831,-0.23119607167470707,0.49399724328049627,0.75019607167470714,0.5,422.5,37.5,511.5
41,0.55000000000000004,0.056002756719503825,-0.23069607167470704,0.4639972432804963,0.75069607167470709,38.5,422.5,75.5,511.5
42,0.55000000000000004,0.044922122674017968,0.25143556168159897,0.5190778773259821,0.71456443831840111,440.5,50.5,483.5,92.5
43,0.55000000000000004,0.037922122674017969,0.044895244658855998,0.51207787732598209,0.54110475534114399,396.5,47.5,439.5,92.5
44,0.55000000000000004,0.163281720436322,-0.20793004824259131,0.36176552470923717,0.14493004824259131,491.5,389.5,509.5,421.5
45,0.55000000000000004,0.095556512749827752,0.23185217091660926,0.45944348725017231,0.35314782908339076,475.5,437.5,508.5,448.5
46,0.55000000000000004,0.18428497587870435,-0.024701585113714678,0.36071502412129564,0.14070158511371467,199.5,25.5,215.5,40.5
47,0.55000000000000004,-0.01521226740179185,-0.21116919365954509,0.56921226740179187,0.74816919365954515,160.5,424.5,213.5,511.5
48,0.55000000000000004,0.03290868366643699,-0.037346657477601623,0.51809131633356309,0.65734665747760179,271.5,283.5,315.5,346.5
49,0.55000000000000004,0.065449000689179943,-0.026346657477601603,0.51755099931082016,0.6683466574776018,316.5,283.5,357.5,346.5
50,0.55000000000000004,0.051949000689179917,-0.022279422601199798,0.5040509993108202,0.65036013632367962,40.5,155.5,81.5,216.5
51,0.55000000000000004,0.06747587870434188,-0.037833218470020621,0.49752412129565821,0.64583321847002073,44.5,218.5,83.5,280.5
52,0.55000000000000004,0.059296690662530377,-0.022819779462439641,0.53345244531449454,0.64981977946243985,89.5,93.5,132.5,154.5
53,0.55000000000000004,0.065475878704341878,-0.037833218470020621,0.4955241212956582,0.64583321847002073,126.5,218.5,165.5,280.5
54,0.55000000000000004,0.044935561681598929,-0.037360096485182577,0.50806443831840109,0.66836009648518258,90.5,282.5,132.5,346.5
55,0.55000000000000004,0.057949000689179922,-0.028819779462439656,0.51005099931082021,0.64381977946243985,267.5,93.5,308.5,154.5
56,0.55000000000000004,0.043935561681598921,-0.037346657477601623,0.50706443831840109,0.65734665747760179,358.5,283.5,400.5,346.5
57,0.55000000000000004,0.04243556168159892,-0.048360096485182573,0.50556443831840114,0.65736009648518257,133.5,282.5,175.5,346.5
58,0.55000000000000004,0.18728497587870435,-0.025104755341144015,0.36371502412129564,0.47110475534114404,484.5,109.5,500.5,154.5
59,0.55000000000000004,0.16970359406576149,-0.21133321847002062,0.3681873983386767,0.47233321847002074,489.5,284.5,507.5,346.5
60,0.55000000000000004,0.059975878704341859,-0.045819779462439654,0.4900241212956582,0.62681977946243983,133.5,93.5,172.5,154.5
61,0.55000000000000004,0.05446243969676088,0.1255833907649897,0.49553756030323914,0.46741660923501038,80.5,9.5,120.5,40.5
62,0.55000000000000004,0.06097587870434186,-0.046319779462439661,0.4910241212956582,0.62631977946243977,49.5,93.5,88.5,154.5
63,0.55000000000000004,0.057949000689179901,-0.024886974500344588,0.51005099931082021,0.70288697450034454,364.5,355.5,405.5,421.5
64,0.55000000000000004,0.023895244658856007,-0.18379248031980916,0.52010475534114409,0.70938463890830938,387.5,430.5,432.5,511.5
65,0.55000000000000004,0.010354927636113058,-0.026819779462439654,0.53964507236388692,0.64581977946243985,425.5,155.5,473.5,216.5
66,0.55000000000000004,0.068951144971192938,-0.031818932987351285,0.52105314359283317,0.65184750395269009,207.5,218.5,248.5,280.5
67,0.55000000000000004,0.040935561681598946,-0.030479420317863784,0.50406443831840109,0.6531870166221776,249.5,218.5,291.5,280.5
68,0.55000000000000004,0.061435561681598937,-0.031280844019581554,0.52456443831840116,0.65238559292045983,334.5,218.5,376.5,280.5
69,0.55000000000000004,0.080475878704341891,-0.026319779462439654,0.51052412129565816,0.64631977946243979,248.5,155.5,287.5,216.5
70,0.55000000000000004,0.086475878704341896,-0.026319779462439654,0.51652412129565828,0.64631977946243979,208.5,155.5,247.5,216.5
71,0.55000000000000004,0.028422122674017967,-0.03217709089359376,0.50257787732598214,0.65148934604644759,377.5,218.5,420.5,280.5
72,0.55000000000000004,0.054462439696760914,-0.026319779462439654,0.49553756030323914,0.64631977946243979,123.5,155.5,163.5,216.5
73,0.55000000000000004,0.056462439696760881,-0.026319779462439654,0.49753756030323915,0.64631977946243979,82.5,155.5,122.5,216.5
